year_ticket_id,ticket_priority,ticket_category,issue_type,device_type,specialization,resolution_time_minutes,first_response_time_minutes,sla_breach_flag,service_tier
2025_T0005883,P1,Network,Failure,Switch,Network,406.58,55.0,0.0,Silver
2025_T0008458,P1,Network,Crash,Switch,Server,517.0,16.0,0.0,Bronze
2025_T0009294,P3,Hardware,Crash,Server,Network,1084.53,27.0,0.0,Silver
2025_T0009131,P4,Network,Failure,Router,Network,2340.63,11.0,0.0,Gold
2025_T0009135,P2,Hardware,Crash,Server,Network,445.85,49.0,0.0,Gold
2025_T0007227,P1,Network,Failure,Server,Network,237.38,35.0,0.0,Gold
2025_T0003615,P3,Hardware,Crash,Router,Network,1386.05,13.0,0.0,Gold
2025_T0003670,P2,Network,Slow,Switch,Server,1716.15,12.0,1.0,Bronze
2025_T0009221,P1,Network,Failure,Router,Server,637.12,16.0,0.0,Bronze
2025_T0005025,P4,Hardware,Crash,Firewall,Network,3512.33,23.0,0.0,Bronze
2025_T0009559,P3,Network,Slow,Router,Network,3397.5,33.0,1.0,Bronze
2025_T0006755,P1,Hardware,Crash,Server,Network,286.78,18.0,1.0,Gold
2025_T0007644,P1,Network,Access,Switch,Network,764.67,18.0,1.0,Bronze
2025_T0009526,P2,Hardware,Crash,Router,Server,1673.15,58.0,1.0,Bronze
2025_T0009905,P4,Network,Failure,Router,Network,2404.2,15.0,0.0,Silver
2025_T0005908,P2,Hardware,Access,Firewall,Network,471.95,23.0,0.0,Gold
2025_T0008630,P3,Network,Crash,Router,Server,2563.88,25.0,0.0,Bronze
2025_T0006064,P4,Hardware,Failure,Firewall,Server,2576.37,38.0,0.0,Gold
2025_T0008793,P2,Network,Slow,Server,Network,560.6,22.0,1.0,Gold
2025_T0005109,P1,Hardware,Slow,Switch,Network,584.1,59.0,0.0,Bronze
2025_T0006109,P4,Network,Failure,Firewall,Server,4782.6,48.0,1.0,Bronze
2025_T0004548,P3,Network,Failure,Firewall,Network,2131.23,8.0,0.0,Bronze
2025_T0008039,P1,Hardware,Access,Server,Server,459.58,15.0,0.0,Silver
2025_T0006772,P1,Hardware,Crash,Switch,Network,511.62,44.0,1.0,Silver
2025_T0005722,P4,Network,Access,Server,Network,2448.45,9.0,0.0,Gold
2025_T0004134,P3,Hardware,Failure,Server,Network,1176.68,25.0,0.0,Silver
2025_T0003979,P1,Network,Slow,Firewall,Network,286.2,36.0,1.0,Gold
2025_T0003638,P2,Network,Failure,Router,Server,571.78,11.0,1.0,Gold
2025_T0003223,P1,Hardware,Crash,Switch,Network,472.6,60.0,0.0,Silver
2025_T0007843,P2,Hardware,Slow,Firewall,Server,1162.53,36.0,0.0,Bronze
2025_T0008962,P4,Network,Slow,Firewall,Network,3057.87,33.0,1.0,Gold
2025_T0005168,P1,Network,Failure,Server,Network,260.38,7.0,1.0,Gold
2025_T0006478,P4,Network,Crash,Server,Network,3672.42,15.0,0.0,Bronze
2025_T0003480,P3,Network,Access,Firewall,Network,2830.0,11.0,0.0,Bronze
2025_T0003038,P4,Hardware,Failure,Router,Server,2200.18,46.0,0.0,Gold
2025_T0006286,P3,Hardware,Access,Switch,Network,2815.93,51.0,0.0,Bronze
2025_T0008166,P2,Network,Failure,Switch,Network,618.85,11.0,0.0,Silver
2025_T0007915,P3,Network,Failure,Firewall,Server,3247.32,8.0,1.0,Bronze
2025_T0005054,P4,Network,Crash,Switch,Network,4698.72,22.0,1.0,Bronze
2025_T0007793,P3,Network,Crash,Switch,Network,2822.62,38.0,0.0,Bronze
2025_T0003751,P2,Network,Failure,Firewall,Server,1070.92,32.0,0.0,Bronze
2025_T0007710,P3,Hardware,Crash,Firewall,Server,2969.37,42.0,1.0,Bronze
2025_T0003866,P2,Hardware,Crash,Firewall,Server,1304.52,11.0,0.0,Bronze
2025_T0009424,P4,Hardware,Failure,Firewall,Server,3076.23,19.0,1.0,Gold
2025_T0009308,P2,Hardware,Access,Firewall,Network,757.73,27.0,1.0,Silver
2025_T0005526,P2,Network,Access,Switch,Network,1241.93,60.0,0.0,Bronze
2025_T0006930,P1,Network,Failure,Switch,Server,590.17,60.0,0.0,Bronze
2025_T0009901,P2,Network,Failure,Firewall,Server,488.25,31.0,1.0,Gold
2025_T0006048,P1,Network,Slow,Server,Network,838.98,59.0,1.0,Bronze
2025_T0007703,P4,Network,Slow,Firewall,Network,2928.92,28.0,1.0,Silver
2025_T0005482,P2,Hardware,Access,Firewall,Network,546.82,55.0,0.0,Silver
2025_T0008870,P4,Network,Access,Firewall,Network,2671.77,48.0,0.0,Silver
2025_T0007768,P1,Hardware,Crash,Firewall,Network,602.0,18.0,0.0,Bronze
2025_T0003348,P3,Network,Failure,Server,Server,1678.97,47.0,1.0,Gold
2025_T0006213,P3,Network,Crash,Switch,Network,,14.0,0.0,Bronze
2025_T0006579,P3,Network,Access,Router,Network,3259.22,29.0,1.0,Bronze
2025_T0006405,P4,Hardware,Failure,Firewall,Server,3214.65,46.0,1.0,Gold
2025_T0008720,P3,Network,Access,Switch,Network,2883.22,20.0,1.0,Bronze
2025_T0007234,P3,Network,Crash,Router,Server,1241.38,48.0,0.0,Gold
2025_T0004381,P3,Hardware,Slow,Server,Server,2180.05,39.0,0.0,Bronze
2025_T0004593,P2,Network,Slow,Switch,Network,1212.82,16.0,0.0,Bronze
2025_T0003158,P1,Network,Slow,Server,Network,723.12,6.0,1.0,Bronze
2025_T0010161,P2,Network,Slow,Server,Network,496.27,27.0,1.0,Gold
2025_T0005256,P4,Hardware,Access,Router,Network,3129.67,16.0,1.0,Gold
2025_T0007183,P3,Network,Crash,Router,Network,1033.93,40.0,0.0,Silver
2025_T0007342,P4,Hardware,Failure,Firewall,Network,3111.85,54.0,1.0,Gold
2025_T0006999,P3,Network,Failure,Server,Network,1121.83,23.0,0.0,Gold
2025_T0007896,P2,Network,Slow,Firewall,Server,1548.33,48.0,1.0,Bronze
2025_T0006807,P2,Network,Slow,Server,Network,527.87,52.0,1.0,Gold
2025_T0004963,P4,Hardware,Failure,Firewall,Network,2398.65,28.0,0.0,Silver
2025_T0008178,P1,Hardware,Failure,Router,Network,282.33,55.0,1.0,Gold
2025_T0009783,P4,Hardware,Slow,Router,Server,3429.37,7.0,1.0,Gold
2025_T0009523,P1,Network,Failure,Router,Network,219.08,56.0,0.0,Gold
2025_T0010385,P1,Hardware,Failure,Switch,Network,236.88,12.0,0.0,Gold
2025_T0004047,P4,Hardware,Crash,Server,Network,2055.67,18.0,0.0,Gold
2025_T0006148,P4,Hardware,Failure,Switch,Server,2040.18,17.0,0.0,Gold
2025_T0007370,P3,Network,Failure,Server,Network,3267.77,8.0,1.0,Bronze
2025_T0003951,P4,Hardware,Access,Switch,Server,3087.02,21.0,0.0,Bronze
2025_T0004463,P3,Hardware,Access,Server,Server,2479.37,48.0,0.0,Bronze
2025_T0003809,P3,Hardware,Failure,Firewall,Server,1035.7,25.0,0.0,Silver
2025_T0006718,P1,Network,Crash,Firewall,Network,178.07,51.0,0.0,Gold
2025_T0004462,P1,Hardware,Access,Server,Server,218.97,27.0,0.0,Gold
2025_T0005189,P1,Hardware,Failure,Router,Network,203.63,28.0,0.0,Gold
2025_T0010245,P4,Hardware,Slow,Switch,Network,3287.63,23.0,0.0,Bronze
2025_T0005248,P2,Network,Failure,Switch,Network,1676.95,26.0,1.0,Bronze
2025_T0007461,P2,Hardware,Crash,Router,Network,1387.87,51.0,0.0,Bronze
2025_T0005764,P2,Network,Slow,Router,Server,451.12,11.0,0.0,Gold
2025_T0009242,P1,Hardware,Failure,Switch,Network,671.9,44.0,0.0,Bronze
2025_T0009586,P1,Network,Failure,Switch,Network,221.18,15.0,0.0,Gold
2025_T0003691,P3,Network,Access,Firewall,Network,3171.95,51.0,1.0,Bronze
2025_T0007430,P4,Network,Crash,Firewall,Network,3449.82,46.0,1.0,Silver
2025_T0008406,P3,Hardware,Failure,Firewall,Network,3338.78,9.0,1.0,Bronze
2025_T0004532,P2,Hardware,Crash,Router,Network,572.05,28.0,1.0,Gold
2025_T0009545,P2,Hardware,Slow,Server,Server,1386.85,14.0,0.0,Bronze
2025_T0006991,P2,Hardware,Access,Firewall,Network,370.93,17.0,0.0,Gold
2025_T0010136,P1,Hardware,Crash,Router,Network,265.17,22.0,1.0,Gold
2025_T0005011,P3,Hardware,Slow,Router,Server,1152.28,18.0,0.0,Silver
2025_T0003974,P2,Network,Access,Router,Server,530.9,50.0,1.0,Gold
2025_T0009265,P1,Hardware,Slow,Router,Server,532.95,53.0,1.0,Silver
2025_T0006802,P1,Network,Crash,Router,Server,559.08,13.0,0.0,Bronze
2025_T0010031,P1,Network,Access,Router,Server,232.53,48.0,0.0,Gold
2025_T0005528,P2,Hardware,Crash,Server,Network,1135.97,27.0,0.0,Bronze
2025_T0005045,P4,Hardware,Access,Server,Network,3011.0,15.0,1.0,Gold
2025_T0006774,P1,Hardware,Crash,Firewall,Server,272.42,35.0,1.0,Gold
2025_T0005462,P4,Network,Slow,Server,Network,3102.47,47.0,1.0,Silver
2025_T0003264,P1,Hardware,Failure,Router,Network,241.02,34.0,1.0,Gold
2025_T0006448,P2,Hardware,Failure,Server,Server,502.5,54.0,1.0,Gold
2025_T0010049,P3,Network,Slow,Router,Network,1388.37,25.0,0.0,Gold
2025_T0009013,P1,Network,Crash,Switch,Network,839.2,57.0,1.0,Bronze
2025_T0005055,P4,Hardware,Failure,Router,Server,4927.12,18.0,1.0,Bronze
2025_T0010304,P3,Network,Failure,Router,Server,3091.42,60.0,1.0,Bronze
2025_T0004528,P4,Hardware,Access,Switch,Network,3047.55,29.0,1.0,Silver
2025_T0006242,P2,Hardware,Failure,Router,Network,404.22,18.0,0.0,Gold
2025_T0004505,P1,Network,Failure,Router,Network,350.33,14.0,0.0,Silver
2025_T0003601,P1,Hardware,Access,Server,Network,838.57,45.0,1.0,Bronze
2025_T0004441,P2,Network,Slow,Switch,Network,445.88,58.0,0.0,Gold
2025_T0005442,P1,Hardware,Failure,Server,Network,689.85,13.0,0.0,Bronze
2025_T0007074,P1,Hardware,Crash,Firewall,Network,812.32,53.0,1.0,Bronze
2025_T0009392,P1,Hardware,Slow,Server,Server,678.57,47.0,0.0,Bronze
2025_T0009840,P1,Hardware,Failure,Switch,Network,497.33,53.0,1.0,Silver
2025_T0005733,P2,Hardware,Access,Server,Server,615.4,59.0,0.0,Silver
2025_T0008797,P4,Network,Crash,Router,Network,2030.42,9.0,0.0,Gold
2025_T0006100,P1,Hardware,Access,Firewall,Network,240.63,5.0,1.0,Gold
2025_T0003092,P3,Network,Failure,Server,Server,3241.3,37.0,1.0,Bronze
2025_T0007032,P1,Hardware,Access,Switch,Server,412.05,25.0,0.0,Silver
2025_T0003130,P4,Network,Slow,Router,Network,2072.72,18.0,0.0,Gold
2025_T0003319,P4,Hardware,Access,Switch,Server,3808.27,48.0,0.0,Bronze
2025_T0006694,P2,Network,Crash,Server,Server,1545.65,54.0,1.0,Bronze
2025_T0007935,P1,Network,Crash,Router,Server,628.02,6.0,0.0,Bronze
2025_T0007299,P2,Network,Slow,Router,Server,1583.77,57.0,1.0,Bronze
2025_T0007482,P2,Network,Access,Switch,Network,1045.1,49.0,0.0,Bronze
2025_T0009700,P4,Network,Slow,Router,Network,2178.62,35.0,0.0,Gold
2025_T0005513,P4,Hardware,Crash,Router,Network,3420.37,42.0,1.0,Gold
2025_T0010299,P3,Hardware,Failure,Firewall,Network,1471.27,26.0,1.0,Gold
2025_T0005009,P3,Network,Crash,Server,Network,1254.73,8.0,0.0,Gold
2025_T0009270,P3,Hardware,Slow,Server,Server,1418.78,14.0,0.0,Silver
2025_T0009623,P2,Hardware,Failure,Firewall,Server,784.85,18.0,1.0,Silver
2025_T0009414,P4,Hardware,Slow,Firewall,Server,3207.87,10.0,1.0,Gold
2025_T0009142,P2,Network,Slow,Server,Server,793.48,48.0,1.0,Silver
2025_T0003032,P1,Network,Slow,Server,Server,517.03,32.0,1.0,Silver
2025_T0003653,P2,Network,Slow,Router,Network,1413.2,5.0,0.0,Bronze
2025_T0003345,P1,Network,Access,Server,Network,841.35,53.0,1.0,Bronze
2025_T0009630,P4,Network,Access,Switch,Server,4775.75,22.0,1.0,Bronze
2025_T0005208,P2,Hardware,Slow,Switch,Network,1539.93,33.0,1.0,Bronze
2025_T0004409,P1,Network,Failure,Router,Network,532.05,16.0,0.0,Bronze
2025_T0008356,P2,Hardware,Access,Router,Network,1672.62,20.0,1.0,Bronze
2025_T0009152,P4,Network,Access,Router,Network,3012.5,36.0,1.0,Silver
2025_T0008847,P3,Network,Failure,Switch,Network,1554.35,30.0,1.0,Gold
2025_T0008078,P1,Network,Crash,Firewall,Network,605.85,43.0,0.0,Bronze
2025_T0006084,P2,Network,Failure,Switch,Server,1416.07,6.0,0.0,Bronze
2025_T0003880,P2,Network,Access,Server,Network,672.98,50.0,0.0,Silver
2025_T0006414,P3,Hardware,Slow,Server,Network,1555.12,13.0,1.0,Silver
2025_T0008660,P2,Network,Access,Server,Network,425.42,47.0,0.0,Gold
2025_T0005790,P1,Hardware,Slow,Router,Network,603.27,21.0,0.0,Bronze
2025_T0004565,P1,Network,Failure,Switch,Network,707.83,57.0,0.0,Bronze
2025_T0008987,P3,Network,Slow,Server,Network,1629.47,11.0,1.0,Silver
2025_T0003306,P4,Hardware,Crash,Firewall,Network,3088.95,43.0,1.0,Gold
2025_T0004809,P1,Network,Slow,Router,Network,273.8,59.0,1.0,Gold
2025_T0009047,P4,Hardware,Crash,Firewall,Server,4659.05,47.0,1.0,Bronze
2025_T0005423,P2,Hardware,Access,Switch,Server,668.35,31.0,0.0,Silver
2025_T0009600,P2,Hardware,Access,Firewall,Network,652.23,20.0,0.0,Silver
2025_T0007467,P3,Hardware,Access,Switch,Network,2368.57,29.0,0.0,Bronze
2025_T0010473,P3,Hardware,Access,Firewall,Server,1543.08,50.0,1.0,Gold
2025_T0006125,P3,Hardware,Failure,Switch,Network,3141.53,19.0,1.0,Bronze
2025_T0006709,P4,Network,Access,Server,Network,2333.63,39.0,0.0,Silver
2025_T0009955,P3,Network,Slow,Switch,Network,1677.65,45.0,1.0,Silver
2025_T0005173,P1,Hardware,Crash,Server,Server,220.77,18.0,0.0,Gold
2025_T0005791,P3,Hardware,Failure,Firewall,Server,2445.85,52.0,0.0,Bronze
2025_T0003929,P2,Hardware,Slow,Firewall,Network,508.7,6.0,1.0,Gold
2025_T0007156,P2,Network,Crash,Switch,Network,496.62,19.0,1.0,Gold
2025_T0004433,P4,Hardware,Crash,Router,Network,3083.77,10.0,1.0,Gold
2025_T0004103,P4,Network,Slow,Router,Network,4027.68,33.0,0.0,Bronze
2025_T0004973,P2,Hardware,Crash,Server,Network,1550.15,28.0,1.0,Bronze
2025_T0008153,P4,Hardware,Access,Switch,Server,2468.25,48.0,0.0,Gold
2025_T0009627,P3,Hardware,Failure,Switch,Network,1665.43,46.0,1.0,Silver
2025_T0004262,P3,Network,Access,Router,Network,1539.73,9.0,1.0,Gold
2025_T0005706,P1,Network,Slow,Router,Network,272.97,23.0,1.0,Gold
2025_T0005723,P4,Hardware,Crash,Router,Server,2156.5,36.0,0.0,Gold
2025_T0003173,P2,Network,Slow,Server,Network,396.28,38.0,0.0,Gold
2025_T0006917,P4,Network,Crash,Server,Network,3025.95,7.0,1.0,Gold
2025_T0003775,P4,Hardware,Slow,Switch,Server,2294.53,48.0,0.0,Gold
2025_T0010043,P3,Hardware,Failure,Router,Server,1673.62,27.0,1.0,Gold
2025_T0007379,P3,Network,Access,Firewall,Server,3424.77,46.0,1.0,Bronze
2025_T0007025,P2,Network,Access,Server,Network,338.43,17.0,0.0,Gold
2025_T0003746,P1,Hardware,Slow,Switch,Network,556.95,15.0,0.0,Bronze
2025_T0007872,P1,Hardware,Failure,Switch,Server,271.77,53.0,1.0,Gold
2025_T0010246,P1,Hardware,Slow,Router,Network,526.63,22.0,1.0,Silver
2025_T0003816,P3,Network,Crash,Router,Server,2322.45,5.0,0.0,Bronze
2025_T0007147,P1,Network,Slow,Server,Network,694.27,28.0,0.0,Bronze
2025_T0004204,P4,Network,Access,Firewall,Network,3253.0,39.0,0.0,Bronze
2025_T0003452,P1,Hardware,Failure,Server,Network,802.37,28.0,1.0,Bronze
2025_T0010410,P4,Hardware,Access,Switch,Server,3349.72,32.0,0.0,Bronze
2025_T0009071,P2,Hardware,Crash,Firewall,Network,384.97,6.0,0.0,Gold
2025_T0007572,P1,Network,Failure,Firewall,Server,480.72,55.0,1.0,Silver
2025_T0003350,P2,Network,Slow,Server,Server,396.63,43.0,0.0,Gold
2025_T0006349,P1,Network,Slow,Server,Server,560.25,36.0,1.0,Silver
2025_T0003889,P1,Hardware,Slow,Server,Network,424.93,56.0,0.0,Silver
2025_T0009760,P2,Hardware,Crash,Switch,Server,1471.33,56.0,1.0,Bronze
2025_T0008141,P4,Network,Failure,Router,Server,3025.83,7.0,1.0,Gold
2025_T0005409,P1,Hardware,Failure,Switch,Server,632.62,60.0,0.0,Bronze
2025_T0004641,P2,Network,Crash,Switch,Server,1460.8,6.0,1.0,Bronze
2025_T0008581,P2,Network,Crash,Server,Server,367.95,53.0,0.0,Gold
2025_T0009584,P2,Hardware,Access,Server,Network,645.22,10.0,0.0,Silver
2025_T0007845,P1,Network,Failure,Router,Network,505.17,60.0,0.0,Bronze
2025_T0007439,P3,Hardware,Failure,Router,Server,1164.77,39.0,0.0,Gold
2025_T0003773,P1,Network,Slow,Firewall,Server,789.07,6.0,1.0,Bronze
2025_T0007721,P4,Network,Crash,Server,Network,2546.98,38.0,0.0,Gold
2025_T0009066,P3,Network,Failure,Server,Network,3382.43,7.0,1.0,Bronze
2025_T0007503,P2,Hardware,Failure,Router,Server,551.23,9.0,1.0,Gold
2025_T0010077,P4,Network,Failure,Switch,Network,3115.73,58.0,0.0,Bronze
2025_T0005497,P2,Network,Crash,Firewall,Network,540.85,12.0,0.0,Silver
2025_T0006958,P1,Hardware,Access,Server,Network,168.92,58.0,0.0,Gold
2025_T0006051,P3,Network,Failure,Router,Network,1443.8,40.0,1.0,Gold
2025_T0007979,P1,Network,Crash,Router,Network,599.98,55.0,0.0,Bronze
2025_T0008035,P4,Network,Crash,Switch,Network,2625.4,50.0,0.0,Gold
2025_T0005507,P3,Network,Slow,Switch,Network,2231.02,20.0,0.0,Bronze
2025_T0005815,P2,Network,Failure,Router,Network,551.12,55.0,1.0,Gold
2025_T0008885,P2,Hardware,Access,Router,Network,365.62,58.0,0.0,Gold
2025_T0004207,P1,Network,Access,Server,Server,514.1,41.0,1.0,Silver
2025_T0007226,P1,Hardware,Slow,Firewall,Server,648.67,28.0,0.0,Bronze
2025_T0004258,P1,Hardware,Slow,Switch,Network,608.22,30.0,0.0,Bronze
2025_T0006995,P3,Network,Failure,Firewall,Network,3280.92,19.0,1.0,Bronze
2025_T0007264,P1,Network,Access,Router,Network,793.3,50.0,1.0,Bronze
2025_T0007409,P2,Network,Slow,Firewall,Network,522.87,44.0,1.0,Gold
2025_T0006650,P4,Hardware,Failure,Firewall,Server,2935.63,12.0,1.0,Gold
2025_T0009051,P2,Hardware,Slow,Server,Network,1057.92,37.0,0.0,Bronze
2025_T0006176,P1,Hardware,Access,Switch,Network,407.6,11.0,0.0,Silver
2025_T0009583,P4,Hardware,Failure,Router,Server,3145.67,29.0,0.0,Bronze
2025_T0005516,P1,Hardware,Slow,Server,Network,530.33,8.0,0.0,Bronze
2025_T0007650,P3,Network,Access,Server,Network,1590.97,20.0,1.0,Silver
2025_T0008545,P1,Network,Crash,Switch,Server,173.88,36.0,0.0,Gold
2025_T0004742,P3,Hardware,Crash,Router,Network,1597.83,38.0,1.0,Gold
2025_T0006503,P4,Hardware,Slow,Server,Network,2207.5,9.0,0.0,Silver
2025_T0007772,P4,Hardware,Access,Server,Network,2482.53,54.0,0.0,Gold
2025_T0006399,P1,Network,Slow,Server,Server,212.37,44.0,0.0,Gold
2025_T0009319,P4,Network,Access,Server,Network,3264.92,6.0,0.0,Bronze
2025_T0004857,P4,Hardware,Access,Router,Network,4589.75,35.0,1.0,Bronze
2025_T0005988,P1,Hardware,Access,Switch,Network,287.57,9.0,1.0,Gold
2025_T0003282,P1,Network,Crash,Firewall,Network,553.67,23.0,0.0,Bronze
2025_T0005040,P1,Network,Access,Firewall,Network,213.88,39.0,0.0,Gold
2025_T0004552,P2,Network,Access,Switch,Network,432.87,34.0,0.0,Gold
2025_T0007719,P4,Hardware,Failure,Router,Network,2301.9,18.0,0.0,Gold
2025_T0008402,P3,Hardware,Access,Router,Server,2688.52,11.0,0.0,Bronze
2025_T0005362,P2,Hardware,Slow,Router,Server,1135.93,13.0,0.0,Bronze
2025_T0009925,P4,Hardware,Access,Server,Network,3897.03,53.0,0.0,Bronze
2025_T0007821,P2,Network,Slow,Server,Server,510.38,5.0,0.0,Silver
2025_T0006767,P4,Network,Slow,Server,Network,3321.35,38.0,1.0,Gold
2025_T0005820,P2,Hardware,Failure,Router,Server,365.77,45.0,0.0,Gold
2025_T0005484,P2,Network,Access,Router,Network,622.02,21.0,0.0,Silver
2025_T0007846,P1,Network,Slow,Server,Network,276.45,21.0,1.0,Gold
2025_T0003470,P3,Hardware,Slow,Server,Server,1624.48,33.0,1.0,Silver
2025_T0007030,P4,Network,Slow,Firewall,Server,2423.1,23.0,0.0,Gold
2025_T0010232,P2,Hardware,Slow,Server,Server,747.02,20.0,1.0,Silver
2025_T0009348,P2,Hardware,Crash,Server,Network,650.62,34.0,0.0,Silver
2025_T0008071,P1,Hardware,Slow,Firewall,Server,216.75,50.0,0.0,Gold
2025_T0008476,P4,Hardware,Slow,Switch,Network,2806.92,53.0,0.0,Gold
2025_T0005671,P3,Network,Slow,Router,Server,2732.1,27.0,0.0,Bronze
2025_T0010332,P2,Hardware,Failure,Router,Network,617.28,16.0,0.0,Silver
2025_T0006318,P3,Network,Failure,Server,Network,1602.43,43.0,1.0,Gold
2025_T0004966,P3,Network,Failure,Router,Network,1074.22,28.0,0.0,Gold
2025_T0004991,P3,Network,Crash,Router,Network,1165.88,13.0,0.0,Gold
2025_T0006348,P3,Network,Crash,Server,Server,1182.77,35.0,0.0,Silver
2025_T0005617,P1,Hardware,Crash,Server,Network,567.72,17.0,1.0,Silver
2025_T0003035,P1,Hardware,Access,Router,Network,249.65,17.0,1.0,Gold
2025_T0003456,P4,Network,Access,Router,Network,3679.3,27.0,0.0,Bronze
2025_T0005918,P2,Network,Slow,Firewall,Network,712.28,13.0,0.0,Silver
2025_T0004437,P2,Hardware,Slow,Router,Network,381.05,23.0,0.0,Gold
2025_T0008982,P2,Hardware,Failure,Switch,Server,639.9,5.0,0.0,Silver
2025_T0003474,P4,Hardware,Failure,Switch,Network,2411.15,26.0,0.0,Silver
2025_T0004165,P2,Hardware,Failure,Firewall,Server,551.93,19.0,1.0,Gold
2025_T0007699,P1,Network,Access,Server,Network,568.6,48.0,1.0,Silver
2025_T0004881,P1,Network,Access,Router,Server,521.63,28.0,0.0,Bronze
2025_T0004980,P4,Network,Failure,Router,Network,4235.1,48.0,0.0,Bronze
2025_T0004612,P1,Hardware,Access,Router,Server,657.18,19.0,0.0,Bronze
2025_T0009552,P4,Hardware,Slow,Firewall,Network,2502.95,53.0,0.0,Gold
2025_T0009669,P2,Network,Crash,Router,Server,473.4,10.0,0.0,Gold
2025_T0009948,P4,Hardware,Access,Server,Network,2951.0,52.0,1.0,Gold
2025_T0003676,P4,Hardware,Access,Switch,Network,3120.82,50.0,1.0,Silver
2025_T0009154,P2,Network,Failure,Firewall,Network,413.1,34.0,0.0,Gold
2025_T0005277,P4,Network,Failure,Firewall,Network,2490.37,35.0,0.0,Silver
2025_T0004254,P2,Hardware,Failure,Firewall,Server,1717.05,13.0,1.0,Bronze
2025_T0009355,P4,Network,Access,Switch,Network,4367.48,8.0,1.0,Bronze
2025_T0009574,P3,Network,Failure,Server,Network,2437.98,56.0,0.0,Bronze
2025_T0003379,P3,Hardware,Crash,Router,Server,1182.07,28.0,0.0,Gold
2025_T0007892,P3,Hardware,Access,Server,Server,1050.42,28.0,0.0,Silver
2025_T0009950,P1,Hardware,Crash,Router,Network,176.4,32.0,0.0,Gold
2025_T0009068,P4,Network,Failure,Firewall,Network,2193.83,11.0,0.0,Gold
2025_T0005850,P2,Hardware,Slow,Server,Network,468.67,47.0,0.0,Gold
2025_T0008517,P2,Hardware,Slow,Router,Network,342.93,37.0,0.0,Gold
2025_T0003385,P1,Network,Slow,Server,Network,560.82,47.0,1.0,Silver
2025_T0003982,P1,Network,Slow,Router,Server,515.43,44.0,0.0,Bronze
2025_T0008700,P2,Network,Failure,Switch,Network,1124.32,42.0,0.0,Bronze
2025_T0008972,P2,Network,Slow,Router,Server,607.65,11.0,0.0,Silver
2025_T0006473,P4,Hardware,Access,Switch,Network,3275.3,48.0,1.0,Silver
2025_T0006006,P3,Hardware,Crash,Server,Network,1274.75,50.0,0.0,Silver
2025_T0010275,P4,Network,Failure,Switch,Server,3164.43,44.0,0.0,Bronze
2025_T0007799,P3,Hardware,Crash,Router,Server,2034.32,42.0,0.0,Bronze
2025_T0003087,P4,Network,Access,Firewall,Network,2049.8,49.0,0.0,Gold
2025_T0005042,P3,Hardware,Crash,Firewall,Network,3026.42,59.0,1.0,Bronze
2025_T0006229,P2,Network,Crash,Firewall,Network,1519.22,50.0,1.0,Bronze
2025_T0009309,P4,Hardware,Failure,Firewall,Server,4409.42,45.0,1.0,Bronze
2025_T0010422,P4,Network,Failure,Server,Server,2156.88,39.0,0.0,Gold
2025_T0007091,P1,Network,Slow,Firewall,Network,226.17,52.0,0.0,Gold
2025_T0006248,P3,Hardware,Crash,Server,Network,2558.57,23.0,0.0,Bronze
2025_T0007148,P4,Network,Crash,Server,Network,2352.7,57.0,0.0,Silver
2025_T0003980,P1,Network,Crash,Firewall,Network,820.35,19.0,1.0,Bronze
2025_T0007867,P2,Network,Crash,Router,Server,542.52,60.0,1.0,Gold
2025_T0006606,P3,Network,Access,Server,Server,1338.62,15.0,0.0,Gold
2025_T0008625,P1,Hardware,Slow,Server,Network,632.88,31.0,0.0,Bronze
2025_T0009813,P4,Hardware,Crash,Switch,Network,2773.68,21.0,0.0,Silver
2025_T0006628,P4,Network,Slow,Server,Network,3447.12,45.0,1.0,Silver
2025_T0008679,P1,Network,Slow,Firewall,Network,537.62,25.0,0.0,Bronze
2025_T0005075,P2,Network,Slow,Firewall,Server,341.78,38.0,0.0,Gold
2025_T0006894,P3,Hardware,Crash,Switch,Network,1465.6,57.0,1.0,Silver
2025_T0007251,P2,Hardware,Slow,Router,Network,524.17,55.0,1.0,Gold
2025_T0003552,P1,Hardware,Access,Server,Network,359.33,25.0,0.0,Silver
2025_T0005996,P3,Network,Access,Router,Network,2273.67,59.0,0.0,Bronze
2025_T0008916,P2,Network,Crash,Switch,Network,1298.98,7.0,0.0,Bronze
