year_ticket_id,ticket_id,ticket_category,ticket_priority,issue_type,ticket_channel,ticket_status,ticket_description,sla_breach_prob,sla_risk_tier,client_id,service_tier,device_type,engineer_id,resolution_time_minutes,first_response_time_minutes,sla_num
2025_T0004332,T0004332,Hardware,P4,Slow,Email,Closed,Disk I/O wait times high.,0.4996,Medium,C004,Bronze,Switch,E016,3614.65,41.0,0.0
2025_T0009275,T0009275,Network,P4,Slow,Email,Closed,High latency during peak hours.,0.4996,Medium,C001,Gold,Firewall,E020,3443.55,48.0,1.0
2025_T0008200,T0008200,Network,P2,Access,Email,Closed,VPN authentication failing.,0.4997,Medium,C024,Bronze,Router,E003,1618.25,21.0,1.0
2025_T0008205,T0008205,Hardware,P1,Failure,Portal,Closed,Server 04 failing to POST.,0.4996,Medium,C003,Silver,Server,E001,336.95,46.0,0.0
2025_T0004886,T0004886,Hardware,P4,Crash,Email,Closed,System thermal shutdown.,0.4992,Medium,C022,Bronze,Server,E005,3671.52,43.0,0.0
2025_T0003105,T0003105,Network,P3,Access,Email,Closed,Total loss of connectivity in Sector B.,0.4997,Medium,C021,Bronze,Switch,E001,2547.6,36.0,0.0
2025_T0010383,T0010383,Hardware,P1,Access,Email,Closed,Physical port unresponsive.,0.4996,Medium,C001,Gold,Firewall,E002,169.12,20.0,0.0
2025_T0003996,T0003996,Hardware,P3,Slow,Email,Closed,Disk I/O wait times high.,0.4996,Medium,C008,Gold,Router,E001,1420.2,49.0,0.0
2025_T0003863,T0003863,Network,P3,Slow,Email,Closed,High latency during peak hours.,0.4992,Medium,C023,Gold,Firewall,E005,1559.5,26.0,1.0
2025_T0007096,T0007096,Network,P1,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C013,Gold,Router,E019,169.97,18.0,0.0
2025_T0005116,T0005116,Hardware,P1,Crash,Portal,Closed,System thermal shutdown.,0.4996,Medium,C006,Bronze,Firewall,E007,577.33,18.0,0.0
2025_T0003849,T0003849,Network,P4,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C015,Silver,Server,E010,2306.42,18.0,0.0
2025_T0008876,T0008876,Hardware,P2,Access,Email,Closed,Physical port unresponsive.,0.4996,Medium,C015,Silver,Server,E019,733.25,30.0,1.0
2025_T0010015,T0010015,Hardware,P2,Slow,Portal,Closed,Disk I/O wait times high.,0.5007,Medium,C019,Gold,Router,E018,433.53,56.0,0.0
2025_T0009018,T0009018,Network,P4,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.4997,Medium,C017,Silver,Router,E015,3346.68,15.0,1.0
2025_T0008971,T0008971,Network,P2,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C015,Silver,Firewall,E016,594.37,6.0,0.0
2025_T0007355,T0007355,Hardware,P4,Failure,Email,Closed,Server 04 failing to POST.,0.4997,Medium,C025,Bronze,Switch,E014,4056.62,50.0,0.0
2025_T0004945,T0004945,Network,P3,Access,Email,Closed,VPN authentication failing.,0.5007,Medium,C007,Gold,Router,E017,1697.53,50.0,1.0
2025_T0007382,T0007382,Hardware,P4,Failure,Email,Closed,Server 04 failing to POST.,0.4997,Medium,C018,Gold,Switch,E020,3398.93,19.0,1.0
2025_T0003598,T0003598,Network,P4,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C013,Gold,Router,E005,3027.48,11.0,1.0
2025_T0003765,T0003765,Network,P2,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.4996,Medium,C013,Gold,Server,E004,530.2,6.0,1.0
2025_T0006343,T0006343,Network,P4,Slow,Portal,Closed,High latency during peak hours.,0.4997,Medium,C004,Bronze,Firewall,E018,4371.25,8.0,1.0
2025_T0008779,T0008779,Hardware,P4,Access,Portal,Closed,Physical port unresponsive.,0.4996,Medium,C005,Bronze,Server,E019,4741.45,13.0,1.0
2025_T0007641,T0007641,Hardware,P4,Access,Email,Closed,Physical port unresponsive.,0.4996,Medium,C010,Silver,Switch,E017,2156.55,29.0,0.0
2025_T0003558,T0003558,Hardware,P3,Access,Portal,Closed,Server 04 failing to POST.,0.4997,Medium,C014,Bronze,Firewall,E010,2870.27,39.0,0.0
2025_T0006386,T0006386,Hardware,P2,Crash,Email,Closed,System thermal shutdown.,0.4997,Medium,C020,Gold,Switch,E001,537.97,8.0,1.0
2025_T0003347,T0003347,Network,P1,Slow,Portal,Closed,High latency during peak hours.,0.4996,Medium,C012,Bronze,Switch,E001,542.8,57.0,0.0
2025_T0005970,T0005970,Network,P1,Access,Email,Closed,VPN authentication failing.,0.5005,Medium,C022,Bronze,Server,E009,635.37,21.0,0.0
2025_T0007887,T0007887,Hardware,P3,Access,Portal,Closed,Physical port unresponsive.,0.4997,Medium,C001,Gold,Router,E012,1480.17,5.0,1.0
2025_T0007874,T0007874,Hardware,P4,Slow,Email,Closed,Disk I/O wait times high.,0.4996,Medium,C013,Gold,Server,E007,2941.02,58.0,1.0
2025_T0003559,T0003559,Network,P2,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.5005,Medium,C023,Gold,Firewall,E002,373.38,59.0,0.0
2025_T0007711,T0007711,Hardware,P3,Failure,Portal,Closed,Server 04 failing to POST.,0.5007,Medium,C010,Silver,Server,E004,1656.12,15.0,1.0
2025_T0007695,T0007695,Hardware,P4,Failure,Portal,Closed,Server 04 failing to POST.,0.501,Medium,C020,Gold,Router,E018,3350.73,60.0,1.0
2025_T0003188,T0003188,Hardware,P4,Slow,Email,Closed,Disk I/O wait times high.,0.5011,Medium,C023,Gold,Server,E013,3230.62,27.0,1.0
2025_T0009546,T0009546,Network,P3,Access,Email,Closed,VPN authentication failing.,0.501,Medium,C024,Bronze,Router,E017,2083.15,58.0,0.0
2025_T0007776,T0007776,Network,P2,Slow,Portal,Closed,High latency during peak hours.,0.4993,Medium,C007,Gold,Router,E014,431.55,34.0,0.0
2025_T0009092,T0009092,Hardware,P3,Failure,Email,Closed,Server 04 failing to POST.,0.4993,Medium,C003,Silver,Server,E003,1322.75,12.0,0.0
2025_T0006194,T0006194,Hardware,P3,Access,Portal,Closed,Physical port unresponsive.,0.4997,Medium,C018,Gold,Firewall,E017,1220.8,22.0,0.0
2025_T0003078,T0003078,Network,P2,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.4994,Medium,C019,Gold,Router,E018,337.5,9.0,0.0
2025_T0006157,T0006157,Hardware,P1,Slow,Portal,Closed,Disk I/O wait times high.,0.4997,Medium,C001,Gold,Router,E001,283.2,19.0,1.0
2025_T0007609,T0007609,Hardware,P4,Crash,Email,Closed,System thermal shutdown.,0.4994,Medium,C013,Gold,Server,E013,2365.13,58.0,0.0
2025_T0005176,T0005176,Hardware,P4,Crash,Email,Closed,System thermal shutdown.,0.4997,Medium,C001,Gold,Server,E008,2354.32,10.0,0.0
2025_T0009879,T0009879,Network,P1,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.4993,Medium,C010,Silver,Server,E007,481.42,59.0,1.0
2025_T0003648,T0003648,Hardware,P1,Slow,Email,Closed,Disk I/O wait times high.,0.4994,Medium,C003,Silver,Switch,E015,560.73,47.0,1.0
2025_T0004307,T0004307,Hardware,P3,Crash,Email,Closed,System thermal shutdown.,0.501,Medium,C012,Bronze,Router,E013,2815.35,46.0,0.0
2025_T0007098,T0007098,Network,P4,Slow,Portal,Closed,High latency during peak hours.,0.501,Medium,C006,Bronze,Server,E018,4898.73,42.0,1.0
2025_T0010227,T0010227,Hardware,P3,Crash,Email,Closed,System thermal shutdown.,0.501,Medium,C012,Bronze,Router,E015,2386.42,16.0,0.0
2025_T0009830,T0009830,Hardware,P4,Crash,Email,Closed,System thermal shutdown.,0.4993,Medium,C010,Silver,Router,E013,2614.47,36.0,0.0
2025_T0003582,T0003582,Network,P4,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.4993,Medium,C010,Silver,Router,E002,2434.52,11.0,0.0
2025_T0007271,T0007271,Network,P2,Access,Portal,Closed,VPN authentication failing.,0.4997,Medium,C006,Bronze,Firewall,E005,1726.3,19.0,1.0
2025_T0005519,T0005519,Network,P3,Access,Email,Closed,VPN authentication failing.,0.4994,Medium,C005,Bronze,Router,E019,3279.78,49.0,1.0
2025_T0010047,T0010047,Hardware,P3,Failure,Email,Closed,Server 04 failing to POST.,0.4994,Medium,C015,Silver,Switch,E009,1623.8,54.0,1.0
2025_T0006120,T0006120,Network,P4,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.4993,Medium,C008,Gold,Switch,E003,2744.37,19.0,0.0
2025_T0006419,T0006419,Hardware,P3,Access,Email,Closed,Physical port unresponsive.,0.4993,Medium,C016,Gold,Router,E012,1436.88,60.0,0.0
2025_T0005378,T0005378,Hardware,P1,Slow,Portal,Closed,Disk I/O wait times high.,0.501,Medium,C021,Bronze,Firewall,E018,634.5,59.0,0.0
2025_T0003221,T0003221,Hardware,P1,Slow,Portal,Closed,Disk I/O wait times high.,0.4997,Medium,C001,Gold,Server,E015,179.53,12.0,0.0
2025_T0009878,T0009878,Hardware,P4,Slow,Email,Closed,Disk I/O wait times high.,0.4994,Medium,C002,Silver,Server,E014,3434.18,7.0,1.0
2025_T0008782,T0008782,Hardware,P2,Crash,Email,Closed,System thermal shutdown.,0.4994,Medium,C005,Bronze,Router,E016,1203.12,54.0,0.0
2025_T0006956,T0006956,Network,P3,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.501,Medium,C021,Bronze,Server,E007,2483.43,14.0,0.0
2025_T0008283,T0008283,Hardware,P4,Slow,Email,Closed,Disk I/O wait times high.,0.501,Medium,C018,Gold,Router,E004,3184.18,57.0,1.0
2025_T0007102,T0007102,Hardware,P3,Failure,Email,Closed,Server 04 failing to POST.,0.501,Medium,C020,Gold,Switch,E009,1339.33,10.0,0.0
2025_T0005570,T0005570,Hardware,P1,Access,Email,Closed,Physical port unresponsive.,0.4994,Medium,C015,Silver,Server,E006,424.25,49.0,0.0
2025_T0005191,T0005191,Network,P2,Slow,Email,Closed,High latency during peak hours.,0.4993,Medium,C013,Gold,Router,E015,486.82,23.0,1.0
2025_T0004726,T0004726,Hardware,P2,Slow,Portal,Closed,Disk I/O wait times high.,0.4994,Medium,C019,Gold,Switch,E013,370.67,6.0,0.0
2025_T0003799,T0003799,Hardware,P1,Crash,Email,Closed,System thermal shutdown.,0.501,Medium,C021,Bronze,Switch,E018,723.13,29.0,1.0
2025_T0004853,T0004853,Hardware,P2,Failure,Email,Closed,Server 04 failing to POST.,0.4997,Medium,C024,Bronze,Firewall,E011,1164.02,51.0,0.0
2025_T0007630,T0007630,Hardware,P3,Access,Email,Closed,Physical port unresponsive.,0.4997,Medium,C017,Silver,Firewall,E004,1451.35,35.0,1.0
2025_T0004185,T0004185,Network,P1,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.4993,Medium,C008,Gold,Switch,E001,169.45,31.0,0.0
2025_T0003012,T0003012,Hardware,P1,Access,Email,Closed,Server 04 failing to POST.,0.5007,Medium,C023,Gold,Firewall,E011,228.63,60.0,0.0
2025_T0008290,T0008290,Hardware,P4,Access,Email,Closed,Physical port unresponsive.,0.4993,Medium,C016,Gold,Router,E019,2499.13,38.0,0.0
2025_T0004616,T0004616,Hardware,P1,Slow,Portal,Closed,Disk I/O wait times high.,0.501,Medium,C020,Gold,Switch,E004,176.9,22.0,0.0
2025_T0005053,T0005053,Network,P2,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4997,Medium,C024,Bronze,Switch,E012,1280.03,7.0,0.0
2025_T0009156,T0009156,Hardware,P4,Slow,Email,Closed,Disk I/O wait times high.,0.4994,Medium,C007,Gold,Firewall,E014,2283.98,28.0,0.0
2025_T0007371,T0007371,Network,P2,Slow,Portal,Closed,High latency during peak hours.,0.4994,Medium,C013,Gold,Router,E014,340.5,29.0,0.0
2025_T0007111,T0007111,Network,P3,Slow,Portal,Closed,High latency during peak hours.,0.5007,Medium,C022,Bronze,Switch,E011,2131.35,38.0,0.0
2025_T0010002,T0010002,Network,P1,Access,Portal,Closed,VPN authentication failing.,0.5007,Medium,C022,Bronze,Firewall,E019,733.18,59.0,1.0
2025_T0008543,T0008543,Network,P2,Access,Portal,Closed,VPN authentication failing.,0.501,Medium,C014,Bronze,Switch,E005,1326.42,24.0,0.0
2025_T0005298,T0005298,Hardware,P1,Slow,Email,Closed,Disk I/O wait times high.,0.4997,Medium,C009,Bronze,Switch,E006,539.18,38.0,0.0
2025_T0009074,T0009074,Hardware,P3,Slow,Email,Closed,Disk I/O wait times high.,0.501,Medium,C009,Bronze,Router,E002,2402.27,13.0,0.0
2025_T0005939,T0005939,Hardware,P3,Slow,Email,Closed,Disk I/O wait times high.,0.5007,Medium,C011,Bronze,Server,E010,2750.33,55.0,0.0
2025_T0004831,T0004831,Network,P3,Access,Portal,Closed,VPN authentication failing.,0.4996,Medium,C008,Gold,Router,E013,1035.95,59.0,0.0
2025_T0009521,T0009521,Hardware,P4,Access,Email,Closed,Physical port unresponsive.,0.4997,Medium,C020,Gold,Router,E019,3255.42,19.0,1.0
2025_T0004765,T0004765,Hardware,P3,Access,Email,Closed,Physical port unresponsive.,0.5005,Medium,C023,Gold,Firewall,E007,1208.88,15.0,0.0
2025_T0003589,T0003589,Network,P2,Slow,Portal,Closed,High latency during peak hours.,0.4996,Medium,C012,Bronze,Firewall,E005,1253.48,15.0,0.0
2025_T0010046,T0010046,Network,P3,Access,Email,Closed,VPN authentication failing.,0.4997,Medium,C021,Bronze,Switch,E018,2507.73,44.0,0.0
2025_T0005849,T0005849,Hardware,P1,Access,Email,Closed,Physical port unresponsive.,0.4996,Medium,C015,Silver,Firewall,E013,508.18,18.0,1.0
2025_T0010194,T0010194,Network,P2,Slow,Email,Closed,High latency during peak hours.,0.4997,Medium,C024,Bronze,Switch,E009,1263.53,32.0,0.0
2025_T0005719,T0005719,Network,P4,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.5005,Medium,C011,Bronze,Server,E020,4813.08,27.0,1.0
2025_T0004438,T0004438,Hardware,P4,Access,Portal,Closed,Physical port unresponsive.,0.4996,Medium,C004,Bronze,Switch,E007,3975.55,52.0,0.0
2025_T0003392,T0003392,Network,P2,Access,Portal,Closed,Total loss of connectivity in Sector B.,0.5007,Medium,C015,Silver,Router,E020,705.02,50.0,0.0
2025_T0006677,T0006677,Network,P3,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C009,Bronze,Switch,E012,3446.58,42.0,1.0
2025_T0003180,T0003180,Network,P2,Access,Email,Closed,Total loss of connectivity in Sector B.,0.5007,Medium,C002,Silver,Firewall,E014,628.2,40.0,0.0
2025_T0005081,T0005081,Hardware,P3,Access,Portal,Closed,Physical port unresponsive.,0.4992,Medium,C011,Bronze,Switch,E011,3421.43,12.0,1.0
2025_T0007932,T0007932,Hardware,P1,Failure,Portal,Closed,Server 04 failing to POST.,0.5007,Medium,C005,Bronze,Firewall,E018,805.43,47.0,1.0
2025_T0003076,T0003076,Hardware,P2,Slow,Portal,Closed,Disk I/O wait times high.,0.4992,Medium,C022,Bronze,Server,E004,1394.32,58.0,0.0
2025_T0008963,T0008963,Network,P2,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.4996,Medium,C008,Gold,Router,E013,409.68,18.0,0.0
2025_T0004901,T0004901,Hardware,P2,Crash,Email,Closed,System thermal shutdown.,0.4997,Medium,C009,Bronze,Router,E009,1359.28,33.0,0.0
2025_T0008535,T0008535,Network,P4,Access,Portal,Closed,VPN authentication failing.,0.4997,Medium,C006,Bronze,Server,E020,3560.87,21.0,0.0
2025_T0003710,T0003710,Network,P3,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C003,Silver,Server,E002,1563.85,40.0,1.0
2025_T0004380,T0004380,Network,P3,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C010,Silver,Server,E006,1302.55,59.0,0.0
2025_T0010160,T0010160,Network,P1,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.5005,Medium,C011,Bronze,Switch,E020,847.35,32.0,1.0
2025_T0007417,T0007417,Network,P4,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.5007,Medium,C015,Silver,Router,E018,2342.62,36.0,0.0
2025_T0005901,T0005901,Hardware,P4,Slow,Email,Closed,Disk I/O wait times high.,0.4996,Medium,C018,Gold,Firewall,E009,2058.6,18.0,0.0
2025_T0003624,T0003624,Network,P1,Slow,Portal,Closed,High latency during peak hours.,0.4996,Medium,C001,Gold,Router,E003,287.78,20.0,1.0
2025_T0006316,T0006316,Network,P1,Access,Email,Closed,VPN authentication failing.,0.4996,Medium,C015,Silver,Server,E018,575.63,17.0,1.0
2025_T0006979,T0006979,Network,P2,Slow,Portal,Closed,High latency during peak hours.,0.4996,Medium,C005,Bronze,Router,E017,1610.77,19.0,1.0
2025_T0004669,T0004669,Hardware,P2,Crash,Email,Closed,System thermal shutdown.,0.4996,Medium,C021,Bronze,Router,E003,1536.68,36.0,1.0
2025_T0007298,T0007298,Network,P1,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.4996,Medium,C010,Silver,Switch,E002,346.12,36.0,0.0
2025_T0005624,T0005624,Network,P1,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.4996,Medium,C007,Gold,Firewall,E002,184.48,20.0,0.0
2025_T0005049,T0005049,Hardware,P3,Failure,Email,Closed,Server 04 failing to POST.,0.4996,Medium,C019,Gold,Switch,E015,1010.6,9.0,0.0
2025_T0008065,T0008065,Hardware,P1,Slow,Email,Closed,Disk I/O wait times high.,0.4996,Medium,C021,Bronze,Router,E011,717.13,54.0,0.0
2025_T0008674,T0008674,Hardware,P1,Slow,Email,Closed,Disk I/O wait times high.,0.4996,Medium,C004,Bronze,Firewall,E002,841.47,5.0,1.0
2025_T0008745,T0008745,Network,P2,Slow,Email,Closed,High latency during peak hours.,0.5007,Medium,C019,Gold,Server,E009,466.1,22.0,0.0
2025_T0010457,T0010457,Hardware,P2,Slow,Portal,Closed,Disk I/O wait times high.,0.4996,Medium,C015,Silver,Switch,E009,516.1,42.0,0.0
2025_T0003301,T0003301,Network,P2,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.5007,Medium,C007,Gold,Router,E010,568.88,52.0,1.0
2025_T0005435,T0005435,Network,P4,Access,Email,Closed,VPN authentication failing.,0.4996,Medium,C019,Gold,Firewall,E020,2623.6,23.0,0.0
2025_T0003520,T0003520,Hardware,P4,Crash,Portal,Closed,System thermal shutdown.,0.5007,Medium,C015,Silver,Server,E019,2365.93,40.0,0.0
2025_T0005032,T0005032,Network,P4,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4997,Medium,C001,Gold,Router,E002,3015.22,41.0,1.0
2025_T0005549,T0005549,Hardware,P3,Slow,Email,Closed,Disk I/O wait times high.,0.4996,Medium,C003,Silver,Server,E008,1718.95,56.0,1.0
2025_T0004537,T0004537,Network,P4,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.4992,Medium,C011,Bronze,Switch,E007,3456.02,48.0,0.0
2025_T0008512,T0008512,Network,P3,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C001,Gold,Switch,E012,1260.05,21.0,0.0
2025_T0008330,T0008330,Hardware,P2,Slow,Email,Closed,Disk I/O wait times high.,0.4997,Medium,C018,Gold,Router,E018,417.73,52.0,0.0
2025_T0006370,T0006370,Network,P3,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.4997,Medium,C024,Bronze,Router,E013,2569.32,21.0,0.0
2025_T0003534,T0003534,Hardware,P1,Slow,Email,Closed,Disk I/O wait times high.,0.4997,Medium,C024,Bronze,Router,E013,851.4,38.0,1.0
2025_T0004347,T0004347,Network,P2,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.5007,Medium,C013,Gold,Router,E009,375.37,45.0,0.0
2025_T0008244,T0008244,Network,P1,Access,Email,Closed,VPN authentication failing.,0.5007,Medium,C007,Gold,Router,E014,202.82,60.0,0.0
2025_T0009550,T0009550,Hardware,P3,Failure,Email,Closed,Server 04 failing to POST.,0.4996,Medium,C020,Gold,Server,E008,1023.68,42.0,0.0
2025_T0010209,T0010209,Network,P1,Failure,Email,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C021,Bronze,Router,E006,748.77,60.0,1.0
2025_T0007453,T0007453,Hardware,P2,Crash,Email,Closed,System thermal shutdown.,0.4996,Medium,C006,Bronze,Firewall,E010,1188.77,46.0,0.0
2025_T0007099,T0007099,Hardware,P2,Crash,Portal,Closed,System thermal shutdown.,0.4996,Medium,C014,Bronze,Firewall,E006,1690.57,47.0,1.0
2025_T0006451,T0006451,Network,P4,Slow,Portal,Closed,High latency during peak hours.,0.4997,Medium,C024,Bronze,Router,E018,3935.87,54.0,0.0
2025_T0008525,T0008525,Network,P4,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.4997,Medium,C020,Gold,Switch,E003,2180.78,52.0,0.0
2025_T0004686,T0004686,Hardware,P4,Failure,Email,Closed,Server 04 failing to POST.,0.4997,Medium,C006,Bronze,Server,E019,3484.25,38.0,0.0
2025_T0008961,T0008961,Hardware,P2,Crash,Portal,Closed,System thermal shutdown.,0.4992,Medium,C022,Bronze,Server,E017,1079.3,20.0,0.0
2025_T0003283,T0003283,Hardware,P4,Failure,Email,Closed,Server 04 failing to POST.,0.5007,Medium,C016,Gold,Server,E012,2799.57,51.0,0.0
2025_T0005755,T0005755,Network,P1,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4997,Medium,C018,Gold,Router,E007,264.93,9.0,1.0
2025_T0008832,T0008832,Network,P4,Crash,Email,Closed,Core switch rebooted unexpectedly.,0.4996,Medium,C016,Gold,Server,E017,2939.38,45.0,1.0
2025_T0007454,T0007454,Hardware,P2,Access,Email,Closed,Physical port unresponsive.,0.5007,Medium,C015,Silver,Server,E018,670.02,29.0,0.0
2025_T0003441,T0003441,Network,P3,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.5007,Medium,C019,Gold,Router,E009,1617.32,28.0,1.0
2025_T0006634,T0006634,Network,P1,Failure,Portal,Closed,Total loss of connectivity in Sector B.,0.4996,Medium,C016,Gold,Switch,E020,240.05,34.0,1.0
2025_T0004400,T0004400,Network,P1,Slow,Portal,Closed,High latency during peak hours.,0.4997,Medium,C004,Bronze,Firewall,E013,683.95,10.0,0.0
2025_T0005855,T0005855,Hardware,P1,Failure,Email,Closed,Server 04 failing to POST.,0.5007,Medium,C013,Gold,Router,E020,266.67,48.0,1.0
2025_T0008509,T0008509,Network,P3,Crash,Portal,Closed,Core switch rebooted unexpectedly.,0.5005,Medium,C011,Bronze,Server,E014,2064.6,12.0,0.0
2025_T0009927,T0009927,Network,P2,Access,Portal,Closed,VPN authentication failing.,0.4992,Medium,C011,Bronze,Server,E012,1441.92,29.0,1.0
2025_T0008841,T0008841,Network,P1,Slow,Email,Closed,High latency during peak hours.,0.4996,Medium,C003,Silver,Server,E013,455.72,29.0,0.0
2025_T0009799,T0009799,Hardware,P3,Access,Portal,Closed,Physical port unresponsive.,0.5005,Medium,C011,Bronze,Server,E007,2634.15,31.0,0.0
2025_T0010059,T0010059,Hardware,P2,Access,Portal,Closed,Physical port unresponsive.,0.4992,Medium,C011,Bronze,Switch,E010,1607.17,59.0,1.0
2025_T0006029,T0006029,Network,P1,Access,Portal,Closed,VPN authentication failing.,0.4996,Medium,C001,Gold,Server,E010,217.63,48.0,0.0
2025_T0006122,T0006122,Hardware,P2,Failure,Email,Closed,Server 04 failing to POST.,0.4996,Medium,C024,Bronze,Server,E002,1298.17,29.0,0.0
